"Unnamed: 0";"C_ID_UD_ORGANICA";"C_DNM_UD_ORGANICA";"C_ID_NIVEL_ADMON";"C_ID_TIPO_ENT_PUBLICA";"N_NIVEL_JERARQUICO";"C_ID_DEP_UD_SUPERIOR";"C_DNM_UD_ORGANICA_SUPERIOR";"C_ID_DEP_UD_PRINCIPAL";"C_DNM_UD_ORGANICA_PRINCIPAL";"B_SW_DEP_EDP_PRINCIPAL";"C_ID_DEP_EDP_PRINCIPAL";"C_DNM_UD_ORGANICA_EDP_PRINCIPAL";"C_ID_ESTADO";"D_VIG_ALTA_OFICIAL";"NIF_CIF";"C_ID_AMB_PROVINCIA";"C_DESC_PROV";"CONTACTOS"
"";"EA0002995";"Seccion Economica del Gabinete del Ministro de Defensa";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2830141D";"";"";""
"";"EA0002996";"Jae de la Inspeccion General de Sanidad";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2800086G";"";"";""
"";"EA0002997";"Sae de la Jae de la Inspeccion General de Sanidad";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"";"";"";""
"";"EA0002998";"Sea del Hospital Central de la Defensa ""GOMEZ ULLA""";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2830017F";"";"";""
"";"EA0002999";"Sea del Hospital Central de la Defensa en Zaragoza";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S5030009D";"";"";""
"";"EA0003001";"Sea del Centro Militar de Farmacia de la Defensa";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2830018D";"";"";""
"";"EA0003005";"Departamento Economico Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"Q2801405H";"";"";""
"";"EA0003006";"Servicios Generales de Infraestructura";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"";"";"";""
"";"EA0003007";"Grupo de Apoyo a las Comunicaciones";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801154B";"";"";""
"";"EA0003009";"Area de Formacion Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801208F";"";"";""
"";"EA0003010";"Gabinete de Analisis Patrimonial";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"Q2801440E";"";"";""
"";"EA0003011";"Unidad de Compras del Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801161G";"";"";""
"";"EA0003012";"Oficina Central de Servicios";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801175G";"";"";""
"";"EA0003013";"Gestion y Administracion de Recursos Materiales";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"";"";"";""
"";"EA0003015";"Area de Servicios Integrales";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2800809B";"";"";""
"";"EA0003017";"Oficina Tecnica de Documentacion Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2830252I";"";"";""
"";"EA0003018";"Oficina Tecnica de Seguridad Industrial del Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2830227A";"";"";""
"";"EA0003019";"Centro de Suministros de Defensa";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801153D";"";"";""
"";"EA0003020";"Unidad de Gestion Internacional";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2800635A";"";"";""
"";"EA0003021";"Adquisicion Tecnica";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2800662E";"";"";""
"";"EA0003022";"Centro de Asesoramiento Financiero";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"Q2801499A";"";"";""
"";"EA0003023";"Seccion de Financiacion Integral";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801176E";"";"";""
"";"EA0003024";"Departamento Tecnico del Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2830225E";"";"";""
"";"EA0003026";"Comite Sectorial Interprovincial";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"Q2801544D";"";"";""
"";"EA0003028";"Unidad Administrativa Internacional";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"Q2801545A";"";"";""
"";"EA0003029";"Comision de Estudios y Proyectos";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"";"";"";""
"";"EA0003030";"Delegacion Tecnica de Madrid";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2800514H";"";"";""
"";"EA0003031";"Estudios y Consultoria Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801209D";"";"";""
"";"EA0003033";"Seccion Tecnica de Madrid";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"Q2801506C";"";"";""
"";"EA0003034";"Unidad de Administracion y Gestion de Recursos";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"";"";"";""
"";"EA0003036";"Oficina Tecnica de Relaciones Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2830249E";"";"";""
"";"EA0003037";"Unidad de Automatizacion y Desarrollo";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2800813D";"";"";""
"";"EA0003040";"Servicio de Comunicaciones Exteriores";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2800531B";"";"";""
"";"EA0003041";"Seccion Control Telematico";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801123G";"";"";""
"";"EA0003042";"Gestion de Grupos";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"Q2801546I";"";"";""
"";"EA0003043";"Comision de Asuntos Sectoriales";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"Q2801563D";"";"";""
"";"EA0003045";"Unidad de Almacenamiento y Distribucion del Mde";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2801122I";"";"";""
"";"EA0003047";"Observatorio de Estudios Globales";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"";"S2800236H";"";"";""
"";"EA0018136";"Instituto Social de las Fuerzas Armadas";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"S";"EA0018136";"Instituto Social de las Fuerzas Armadas";"V";"";"";"";"";""
"";"EA0022190";"Unidad Administrativa Reales y Militares Órdenes San Fernando y San Hermenegildo";1;"";3;"E00116501";"Subsecretaria de Defensa";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-06-23 00:00:00";"";"";"";""
"";"E00423501";"Instituto de Bachillerato Num. 2 Gral. Aleman";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1993-01-01 00:00:00";"";"";"";""
"";"E02811401";"Regimiento de Infanteria Inmemorial del Rey N1 del Cuartel General del Ejercito";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-01-01 00:00:00";"";"";"";""
"";"E02811501";"Centro Geografico del Ejercito de Tierra";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-06-09 00:00:00";"";"";"";""
"";"E02811601";"Instituto de Historia y Cultura Militar (MADRID)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02811701";"Mando de Personal del Ejercito";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"S2801259I";"";"";""
"";"E02811801";"Direccion de Asistencia al Personal";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02811901";"Patronato de Huerfanos";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02812501";"Mando de Apoyo Logistico del Et";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"Q2801231H";"";"";""
"";"E02812601";"Parque Central de Mantenimiento de Material de Transmisiones";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02812701";"Parque y Centro de Abastecimiento de Material de Intendencia";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"S2830007G";"";"";""
"";"E02812801";"Parque y Centro de Mantenimiento de Sistemas Acorazados N1";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02812901";"Agrupacion de Transporte N 1";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02813001";"Comandancia Central de Obras de la Direccion de Infraestructura";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02813201";"Escuela Politecnica Superior del Ejercito";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02813601";"Cuartel General del Mando de Artilleria Antiaerea (MADRID)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-01-01 00:00:00";"";"";"";""
"";"E02813801";"Escuela de Guerra del Ejercito -Madrid-";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-10-13 00:00:00";"";"";"";""
"";"E02813901";"Museo del Ejercito";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2001-12-01 00:00:00";"";"";"";""
"";"E02814001";"Usac. - Alferez Rojas Navarrete";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2002-11-01 00:00:00";"";"";"";""
"";"E02814101";"Unidad de Servicios de la Base General Menacho";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1999-09-01 00:00:00";"";"";"";""
"";"E02814203";"Usac ""JAIME II""";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2010-06-01 00:00:00";"S0700013F";"";"";""
"";"E02814301";"Usac. - el Camposoto";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2002-11-01 00:00:00";"S1130052B";"";"";""
"";"E02814402";"Usac ""GENERAL ALVAREZ DE CASTRO""";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2009-01-01 00:00:00";"";"";"";""
"";"E02814501";"Unidad de Servicios de la Base Conde de Gazola";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1999-09-01 00:00:00";"";"";"";""
"";"E02814701";"Unidad de Servicios de Acuartelamiento Aizoain";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1999-10-01 00:00:00";"S3113574B";"";"";""
"";"E02814801";"Usac. - Lomas Coloradas";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2002-11-01 00:00:00";"";"";"";""
"";"E02814901";"Unidad de Servicios de Acuartelamiento San Juan de Ribera";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1999-09-01 00:00:00";"";"";"";""
"";"E02815101";"Cdm ""REINA SOFIA"" de Godella (VALENCIA)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1999-09-01 00:00:00";"";"";"";""
"";"E02815301";"Unidad de Servicios de la Base General Almirante";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1999-09-01 00:00:00";"S2830040H";"";"";""
"";"E02815502";"Usba  ""EL EMPECINADO""";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2014-11-03 00:00:00";"S4700008H";"";"";""
"";"E02815601";"Usac. - Serrallo - Recarga";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2002-11-01 00:00:00";"S5100006E";"";"";""
"";"E02815701";"Cuartel General del Mando de Apoyo Logistico Regional Centro";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02815803";"Usba ""GENERAL ALEMAN RAMIREZ""";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2015-12-01 00:00:00";"S3500004A";"";"";""
"";"E02816201";"Jefatura de Personal del Mando de Apoyo Logistico Regional Centro -Madrid-";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02816501";"Jefatura de Servicios Territoriales de la Region Militar Centro";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"S2830003F";"";"";""
"";"E02816602";"Cuartel General del Mando de Fuerzas Ligeras";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2006-11-01 00:00:00";"";"";"";""
"";"E02816704";"DIRECCION DE INFRAESTRUCTURA (MADRID)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2015-12-07 00:00:00";"";"";"";""
"";"E02816801";"Unidad de Servicios de Base 'El Goloso'";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-01-01 00:00:00";"";"";"";""
"";"E02816902";"Regimiento de Guerra Electronica 32";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2005-07-01 00:00:00";"";"";"";""
"";"E02817101";"Usac. - Capitan Guiloche";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2002-11-01 00:00:00";"";"";"";""
"";"E02817402";"Complejo Escolar ""LA CORTADURA""";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2006-11-06 00:00:00";"";"";"";""
"";"E02817502";"Aalog 11 (CHINCHILLA)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2011-01-01 00:00:00";"";"";"";""
"";"E02817703";"Aalog. 61 (IBEAS DE JUARROS)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2010-06-01 00:00:00";"";"";"";""
"";"E02817801";"Aalog. 21 (LOS BARRIOS)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2002-11-01 00:00:00";"";"";"";""
"";"E02818401";"Centro de Adiestramiento de Chinchilla (ALBACETE)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-01-01 00:00:00";"";"";"";""
"";"E02818501";"Archivo General Militar de Avila";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"S0530007D";"";"";""
"";"E02818701";"Unidad de Servicios de la Base Cid Campeador";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-05-01 00:00:00";"";"";"";""
"";"E02819001";"Parque y Centro de Mantenimiento de Vehiculos de Rueda N2";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02819101";"Mando de Adiestramiento y Doctrina";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"S1800001H";"";"";""
"";"E02819201";"Archivo General Militar de Guadalajara";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02819301";"Escuela Militar de Montaña y Operaciones Especiales";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02819401";"Academia General Basica de Suboficiales";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02819501";"Centro Deportivo Militar la Dehesa de Madrid";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-05-01 00:00:00";"";"";"";""
"";"E02819701";"Academia de Ingenieros";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-11-21 00:00:00";"";"";"";""
"";"E02819901";"Parque y Centro de Mantenimiento de Sistemas de Artilleria Antiaerea Costa y Misiles";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02820001";"Parque y Centro de Mantenimiento de Vehiculos Ruedas Num. 1 (TORREJON DE ARDOZ)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-01-01 00:00:00";"S2830029A";"";"";""
"";"E02820701";"Archivo General Militar de Segovia";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02821001";"Unidad de Servicios de la Base Jaime I";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2000-07-01 00:00:00";"";"";"";""
"";"E02821201";"Academia de Caballeria";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02821301";"Parque y Centro de Mantenimiento de Armamento y Material de Artilleria";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02822001";"Residencia Mil.Ac.Social Descanso -La Plana-";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2001-05-15 00:00:00";"S2800603I";"";"";""
"";"E02822101";"Parque y Centro de Mantenimiento de Material de Ingenieros";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"1998-09-01 00:00:00";"";"";"";""
"";"E02822202";"Usba ""OROEL""";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2010-12-01 00:00:00";"";"";"";""
"";"E02822302";"Agrupacion de Sanidad 1 (MADRID)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2005-07-01 00:00:00";"";"";"";""
"";"E02822401";"Residencia Mil.Ac.Social Atencion a Mayores -Guadarrama-";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2001-05-15 00:00:00";"";"";"";""
"";"E02822501";"Escuela Militar de Defensa Nbq (HOYO DE MANZANARES)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2001-06-13 00:00:00";"";"";"";""
"";"E02822601";"Residencia Mil.Ac.Social Descanso -Navacerrada-";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2001-05-15 00:00:00";"S2800058F";"";"";""
"";"E02822702";"Regimiento de Transmisiones 22 (POZUELO DE LARCON)";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2005-07-01 00:00:00";"";"";"";""
"";"E02822901";"Residencia Mil.Ac.Social Descanso -Archena-";1;"MN";3;"E00117001";"Ejercito de Tierra";"E00003301";"Ministerio de Defensa";"N";"";"";"V";"2002-03-15 00:00:00";"S3030003B";"";"";""
