Id_NIVEL_1;Id_NIVEL_0;ID_ENTIDAD_NIVEL_0;ID_ENTIDAD_NIVEL_1;Jerarquia;NIF_COD_NIVEL_0;ACRONIMO_NIVEL_0;NOMBRE_ENTIDAD_NIVEL_0;Nombre_Entidad_Mostrar_NIVEL_0;TIPO_ENTIDAD_N1_1_NIVEL_0;TIPO_ENTIDAD_N2_1_NIVEL_0;DIRECCION_POSTAL_NIVEL_0;COD_POSTAL_NIVEL_0;COD_PROVINCIA_NIVEL_0;PROVINCIA_NIVEL_0;COD_CCAA_NIVEL_0;CCAA_NIVEL_0;ENLACE_WEB_NIVEL_0;SOMMA_NIVEL_0;TIPO_ENTIDAD_REGIONAL_NIVEL_0;ESTADO_x_NIVEL_0;NIF_COD_NIVEL_1;ACRONIMO_NIVEL_1;NOMBRE_ENTIDAD_NIVEL_1;Nombre_Entidad_Mostrar_NIVEL_1;TIPO_ENTIDAD_N1_1_NIVEL_1;TIPO_ENTIDAD_N2_1_NIVEL_1;DIRECCION_POSTAL_NIVEL_1;COD_POSTAL_NIVEL_1;COD_PROVINCIA_NIVEL_1;PROVINCIA_NIVEL_1;COD_CCAA_NIVEL_1;CCAA_NIVEL_1;ENLACE_WEB_NIVEL_1;SOMMA_NIVEL_1;TIPO_ENTIDAD_REGIONAL_NIVEL_1;ESTADO_x_NIVEL_1;Entidad_NIVEL_0;Entidad_Norm_NIVEL_0;CIF_NIVEL_0;Provincia_Entidad_NIVEL_0;Entidad_NIVEL_1;Entidad_Norm_NIVEL_1;CIF_NIVEL_1;Provincia_Entidad_NIVEL_1
10817;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;CIDERTA;ciderta; ;
10983;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;"Università di Roma ""Tor Vergata""";universita di roma tor vergata; ;
11106;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. DE INGENIERIA ELECTRONICA DE SISTEMAS INFORMATICOS Y AUTOMATICA;dpto de ingenieria electronica de sistemas informaticos y automatica; ;
11114;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;ESCUELA UNIVERSITARIA DE ENFERMERIA;escuela universitaria de enfermeria; ;
11223;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. ANTON MENGER;dpto anton menger; ;
11342;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. FILOLOGIA INGLESA;dpto filologia inglesa; ;
11409;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;FACULTAD DE DERECHO;facultad de derecho; ;
11654;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;Universidad de Estocolmo;universidad de estocolmo; ;
11710;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97-UNIVERSIDAD DE HUELVA;97 universidad de huelva;Q7150008F;;Facultad de Educación, Psicología y Ciencias del Deporte;facultad de educacion psicologia y cc del deporte; ;
11738;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;CEA-FMC;cea fmc; ;
11881;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DEPARTAMENTO DE CIENCIAS DE LA TIERRA;departamento de ciencias de la tierra; ;
12414;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universidad de Huelva;universidad de huelva;Q7150008F;;Escuela Técnica Superior de Ingeniería;escuela tecnica superior de ingenieria; ;
12448;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. ECONOMIA GENERAL Y ESTADISTICA;dpto economia general y estadistica; ;
12514;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;FACULTAD DE CIENCIAS DE LA EDUCACION;facultad de ciencias de la educacion; ;
12515;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universidad de Huelva;universidad de huelva;Q7150008F;;Facultad de Ciencias del Trabajo;facultad de ciencias del trabajo; ;
12708;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. QUÍMICA Y CC. MATERIALES;dpto quimica y cc materiales; ;
12713;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. ING. QUÍMICA, QUÍMICA FÍSICA Y QUÍMICA ORGÁNICA;dpto ingenieria quimica quimica fisica y quimica organica; ;
12777;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO DE GEODINÁMICA Y PALEONTOLOGÍA;dpto de geodinamica y paleontologia; ;
12831;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;COIDESO;coideso; ;
12856;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. DE TECNOLOGIA DE LA INFORMACION;dpto de tecnologia de la informacion; ;
12917;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DEPARTAMENTO DE QUÍMICA JOSÉ CARLOS VÍLCHEZ MARTÍN;departamento de quimica jose carlos vilchez martin; ;
13326;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97-UNIVERSIDAD DE HUELVA;97 universidad de huelva;Q7150008F;;HUMANIDADES;humanidades; ;
13485;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;OFICINA TRANSFERENCIA DE RESULTADOS DE INVESTIGACION (OTRI);oficina transferencia de resultados de investigacion otri; ;
13524;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;FACULTAD DE HUMANIDADES;facultad de humanidades; ;
13615;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;Dipartimento di Studi Umanistici;dipartimento di studi umanistici; ;
13797;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DEPARTAMENTO DE GEOLOGIA;departamento de geologia; ;
13829;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. DE EDUCACION;dpto de educacion; ;
13856;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;VICERRECTORADO DE INNOVACION, INVESTIGACION Y EMPRESA;vicerrectorado de innovacion investigacion y empresa; ;
14289;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. GEOLOGIA;dpto geologia; ;
15015;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;PRO2TECS;pro2tecs; ;
15406;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;DPTO. FISICA APLICADA;dpto fisica aplicada; ;
15879;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;EDUCACIÓN FÍSICA, MÚSICA Y ARTES PLÁSTICAS;educacion fisica musica y artes plasticas; ;
15989;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universidad de Huelva;universidad de huelva;Q7150008F;;Facultad de Enfermería;facultad de enfermeria; ;
16021;848;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE HUELVA;universidad de huelva;Q7150008F;;OBSERVATORIO LOCAL DE EMPLEO;observatorio local de empleo; ;
401;849;857.0;405.0;Orgánica Directa;Q0718001A;UIB;Universitat de les Illes Balears;Universitat de les Illes Balears;Universidad;Universidad Pública;Carretera de Valldemossa, km 7.5;7122.0;7.0;Balears, Illes;4.0;Balears, Illes;https://www.uib.es/es/; ; ;ACTIVO; ;IMEDEA;INSTITUTO MEDITERRANEO DE ESTUDIOS AVANZADOS IMEDEA UIB CSIC;Instituto Mediterráneo de Estudios Avanzados;Centro de Investigación;Centro/Instituto mixto;Calle Miquel Marquès, 21, Esporles;7190.0;7.0;Balears, Illes;4.0;Balears, Illes;https://imedea.uib-csic.es/; ; ;ACTIVO;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;7.0;Instituto Mediterráneo de Estudios Avanzados;instituto mediterraneo de estudios avanzados; ;7.0
405;849;857.0;409.0;Orgánica Directa;Q0718001A;UIB;Universitat de les Illes Balears;Universitat de les Illes Balears;Universidad;Universidad Pública;Carretera de Valldemossa, km 7.5;7122.0;7.0;Balears, Illes;4.0;Balears, Illes;https://www.uib.es/es/; ; ;ACTIVO; ;INAGEA;INSTITUTO DE INVESTIGACION AGROAMBIENTAL Y DE ECONOMIA DEL AGUA;Instituto de Investigación Agroambiental y de Economía del Agua;Centro de Investigación;Centro/Instituto mixto;Carretera de Valldemossa, km 7,5- Palma de Mallorca;7122.0;7.0;Balears, Illes;4.0;Balears, Illes;http://inagea.com/; ; ;ACTIVO;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;7.0;Instituto de Investigación Agroambiental y de Economía del Agua;instituto de investigacion agroambiental y de economia del agua; ;7.0
834;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Universidad de Limerick;universidad de limerick; ;
999;849;857.0;1013.0;Orgánica Directa;Q0718001A;UIB;Universitat de les Illes Balears;Universitat de les Illes Balears;Universidad;Universidad Pública;Carretera de Valldemossa, km 7.5;7122.0;7.0;Balears, Illes;4.0;Balears, Illes;https://www.uib.es/es/; ; ;ACTIVO; ;IFISC;INSTITUTO DE FISICA INTERDISCIPLINAR Y SISTEMAS COMPLEJOS IFISC;Instituto de Física Interdisciplinar y Sistemas Complejos;Centro de Investigación;Centro/Instituto mixto;Campus Universitat de les Illes Balears;7122.0;7.0;Balears, Illes;4.0;Balears, Illes;https://ifisc.uib-csic.es/es/;Centro María de Maeztu; ;ACTIVO;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;7.0;Instituto de Física Interdisciplinar y Sistemas Complejos;instituto de fisica interdisciplinar y sistemas complejos; ;7.0
1515;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;INSTITUTO UNIVERSITARIO DE INVESTIGACIONES EN CIENCIAS DE LA SALUD;instituto universitario de investigaciones en ciencias de la salud; ;
1812;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;INSTITUTO DE INVESTIGACIÓN E INNOVACIÓN EDUCATIVA;instituto de investigacion e innovacion educativa; ;
1903;849;857.0;1954.0;Vinculada;Q0718001A;UIB;Universitat de les Illes Balears;Universitat de les Illes Balears;Universidad;Universidad Pública;Carretera de Valldemossa, km 7.5;7122.0;7.0;Balears, Illes;4.0;Balears, Illes;https://www.uib.es/es/; ; ;ACTIVO;G07779895; ;FUNDACION UNIVERSIDAD EMPRESA ISLAS BALEARES;Fundación Universidad Empresa Islas Baleares;Entidad de Gestión, Promoción y Fomento de la I+D;De universidad; ;7120.0;7.0;Balears, Illes;4.0;Balears, Illes; ; ; ;ACTIVO;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;7.0;Fundación Universidad Empresa Islas Baleares;fundacion universidad empresa islas baleares;G07779895;7.0
6744;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;University of Bath;university of bath; ;
6993;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;UNIVERSITY OF LONDON;university of london; ;
7287;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;The University of Edinburgh;the university of edinburgh; ;
7308;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Deakin University;deakin university; ;
7464;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;UNIVERSITA DEGLI STUDI DI TRIESTE;universita degli studi di trieste; ;
7509;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;University of Florida;university of florida; ;
7528;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Northeastern University;northeastern university; ;
7872;849;;;Entidad Vinculada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;University of Toronto;university of toronto; ;
8304;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Geografia / Glowater;geografia glowater; ;
8328;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Université de Picardie Jules Verne (UPJV);universite de picardie jules verne upjv; ;
8361;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;FACULTAD DE FILOSOFIA Y LETRAS;facultad de filosofia y letras; ;
8411;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;FESC;fesc; ;
8524;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;INSULAEVOL-UIB+ECOBRED-IEO;insulaevol uib ecobred ieo; ;
8566;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;GRUP DE METEOROLOGIA DE LA UNIVERSITAT DE LES ILLES BALEARS;grup de meteorologia de la universitat de les illes balears; ;
8576;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Research School of Biology;research school of biology; ;
8612;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Institute for Structural Biology (IBS);institute for structural biology ibs; ;
8652;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;Departament de Química, àrea d'Orgànica;departament de quimica area d organica; ;
8684;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Economía de l'Empresa/Direcció i Planificació d'Empreses i Destins Turístics;economia de l empresa direccio i planificacio d empreses i destins turistics; ;
8770;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Université de Montpellier;universite de montpellier; ;
8788;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;IAC3;iac3; ;
9007;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;FACULTAD DE CIENCIAS DE MALLORCA;facultad de ciencias de mallorca; ;
9076;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;DPTO. DE PEDAGOGIA Y DIDACTICAS ESPECIFICAS;dpto de pedagogia y didacticas especificas; ;
9082;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;LICET (LITERATURA CONTEMPORÀNIA.ESTUDIS TEÒRICS I COMPARATIUS;licet literatura contemporania estudis teorics i comparatius; ;
9104;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Sistemas, Robótica y Vision;sistemas robotica y vision; ;
9136;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Facultat de Filosofia i Lletres;facultat de filosofia i lletres; ;
9193;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Química/ Grup Química supramolecualr;quimica grup quimica supramolecualr; ;
9263;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;LITIASI RENAL I BIOMINERALITZACIÓ;litiasi renal i biomineralitzacio; ;
9306;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;HIDROLOGIA I ECOGEOMORFOLOGIA EN AMBIENTS MEDITERRANIS- MEDhyCON-;hidrologia i ecogeomorfologia en ambients mediterranis medhycon; ;
9333;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;NOAA National Severe Storms Laboratory;noaa national severe storms laboratory; ;
9391;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;NUTRICIÓ COMUNITÀRIA I ESTRÉS OXIDATIU;nutricio comunitaria i estres oxidatiu; ;
9469;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Cardiff University;cardiff university; ;
9512;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Dret Privat / Intellectual Property Law (IP del Grup);dret privat intellectual property law ip del grup; ;
9553;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Filologia Espanyola, Moderna i Clàssica/Filologia i Humanisme en el Segle d'Or/ IEHM;filologia espanyola moderna i classica filologia i humanisme en el segle d or iehm; ;
9576;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Center for Advanced Data Assimilation and Predictability Techniques;center for advanced data assimilation and predictability techniques; ;
9618;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Economia de l'Empresa;economia de l empresa; ;
9635;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Biologia Fonamental i Ciències de la Salut / Nutrició Comunitària i Estrès Oxidatiu;biologia fonamental i ciencies de la salut nutricio comunitaria i estres oxidatiu; ;
9659;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;Universidad de las Islas Baleares (Departamento de Filosofía y Trabajo Social);universidad de las islas baleares departamento de filosofia y trabajo social; ;
9733;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Ciències Històriquesi Teoria de les Arts;ciencies historiquesi teoria de les arts; ;
9860;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears-UIB;universitat de les illes balears uib;Q0718001A;;Facultat Filosofia i Lletres- Departament Ciencies Historiques;facultat filosofia i lletres departament ciencies historiques; ;
9978;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;TRACTAMENT I ANÀLISI MATEMÀTICA D'IMATGES (TAMI);tractament i analisi matematica d imatges tami; ;
10066;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;GROUP OF INTELLIGENT ROBOTIC & VISION SYSTEMS AND SOFT COMPUTING;group of intelligent robotic vision systems and soft computing; ;
10160;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Universidad de Innsbruck;universidad de innsbruck; ;
10171;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;GRUP DE COMUNICACIONS MÒBILS;grup de comunicacions mobils; ;
10174;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101-UNIVERSIDAD DE LAS ILLES BALEARS;101 universidad de las illes balears;Q0718001A;;Ciencias;ciencias; ;
10182;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;ArqueoUIB, LABORATORI DE PREHISTÒRIA;arqueouib laboratori de prehistoria; ;
10199;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Investigación del Cambio Global;investigacion del cambio global; ;
10219;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;EVOLUCIÓ I COGNICIÓ HUMANA;evolucio i cognicio humana; ;
10235;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Conicet;conicet; ;
10245;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;GRUP MULTIDISCIPLINAR D'ONCOLOGIA TRASLACIONAL;grup multidisciplinar d oncologia traslacional; ;
10280;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;DPTO. PSICOLOGIA;dpto psicologia; ;
10313;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ILLES BALEARS;universidad de las illes balears;Q0718001A;;Wellcome center- Cell matrix research.;wellcome center cell matrix research; ;
10330;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears-UIB;universitat de les illes balears uib;Q0718001A;;DMI;dmi; ;
10365;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;NUTRIGENÒMICA I OBESITAT;nutrigenomica i obesitat; ;
10420;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Facultad de Ciencias;facultad de ciencias; ;
10435;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Ecología de peces;ecologia de peces; ;
10449;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD DE LAS ISLAS BALEARES;universidad de las islas baleares;Q0718001A;;Biología;biologia; ;
10507;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UIB;uib;Q0718001A;;GRUP DE FÍSICA GRAVITACIONAL I LIGO;grup de fisica gravitacional i ligo; ;
10522;849;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Universitat de les Illes Balears;universitat de les illes balears;Q0718001A;;Química / Supramol;quimica supramol; ;
