"Id";"Entidad";"Origen_Solicitud";"Identificadores_Origen";"Entidad_Norm";"CIF";"CIF_validacion";"Centro";"Centro_Norm";"Tipo";"Provincia_Entidad";"Pais_Entidad";"Provincia_Centro";"PIC";"Tipo_Persona";"Entidad_Match";"Provincia_Match";"Match"
171;"CENTRO DE INVESTIGACION COOP DE ENERGIAS ALTERNATIVAS CIC ENERGIGUNE";"ACT_NAC";502301;"centro de investigacion coop de energias alternativas cic energigune";"G01241876";"1";"CENTRO DE INVESTIGACION COOP DE ENERGIAS ALTERNATIVAS CIC ENERGIGUNE";"centro de investigacion coop de energias alternativas cic energigune";"29999";"";"724,0000";"";"";"";"centro de investigacion coop de energias alternativas";1;"NIF MCIN"
844;"UNIVERSIDAD DE CÓRDOBA";"ACT_NAC";340759;"universidad de cordoba";"Q1418001B";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad de cordoba";14;"NIF MCIN"
853;"UJI";"ACT_NAC";592247;"uji";"Q6250003H";"1";"Robotnik Automation SLL";"robotnik automation sll";"20101";"";"724,0000";"";"";"";"universidad jaume i de castellon";12;"NIF MCIN"
934;"CONSORCIO PARA CONSTRUCCION EQUIPAMIENTO Y EXPLOT DEL CENTRO NAC INVESTIGAC SOBRE EVOLUCION HUMANA";"ACT_NAC";477718;"consorcio para construccion equipamiento y explot del centro nac investigac sobre evolucion humana";"S0900008D";"1";"CONSORCIO PARA CONSTRUCCION EQUIPAMIENTO Y EXPLOT DEL CENTRO NAC INVESTIGAC SOBRE EVOLUCION HUMANA";"consorcio para construccion equipamiento y explot del centro nac investigac sobre evolucion humana";"29999";"";"724,0000";"";"";"";"centro nacional de investigacion sobre la evolucion humana";9;"NIF MCIN"
859;"UNIVERSIDAD DE MÁLAGA";"ACT_NAC";141443;"universidad de malaga";"Q2918001E";"1";"ESCUELA TECNICA SUPERIOR DE INGENIERIA INFORMATICA";"escuela tecnica superior de ingenieria informatica";"20101";"";"724,0000";"";"";"";"universidad de malaga";29;"NIF MCIN"
1876;"FUNDACION INV. BIOSANITARIA EN ANDALUCIA ORIENTAL ALEJANDRO OTERO (FIBAO)";"ACT_NAC";155874;"fundacion inv biosanitaria en andalucia oriental alejandro otero fibao";"G18374199";"1";"COMPLEJO HOSPITALARIO DE TORRECÁRDENAS";"complejo hospitalario de torrecardenas";"20502";"";"724,0000";"";"";"";"fundacion publica andaluza para la investigacion biosanitaria de andalucia oriental alejandro otero";18;"NIF MCIN"
222;"CONSORCI CENTRE DE CIÈNCIA I TECNOLOGIA FORESTAL DE CATALUNYA";"ACT_NAC";429138;"consorci centre de ciencia i tecnologia forestal de catalunya";"Q7550005H";"1";"AGR-CENTRE TECNOLOGIC FORESTAL DE CATALUNYA";"agr centre tecnologic forestal de catalunya";"20508";"";"724,0000";"";"";"";"centre de ciencia i tecnologia forestal de catalunya";25;"NIF MCIN"
831;"UNIVERSIDADE DA CORUÑA";"ACT_NAC";444794;"universidade da coruna";"Q6550005J";"1";"FACULTAD DE CIENCIAS ECONOMICAS Y EMPRESARIALES";"facultad de ciencias economicas y empresariales";"20101";"";"724,0000";"";"";"";"universidad de a coruna";15;"NIF MCIN"
832;"UNIVERSIDAD DE ALCALA";"ACT_NAC";273135;"universidad de alcala";"Q2818018J";"1";"I.U.DE INVESTIGACIÓN EN ESTUDIOS LATINOAMERICANOS";"i u de investigacion en estudios latinoamericanos";"20101";"";"724,0000";"";"";"";"universidad de alcala";28;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";543573;"universidad complutense de madrid";"Q2818014I";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
866;"UNIVERSIDAD POLITÉCNICA DE CARTAGENA";"ACT_NAC";655487;"universidad politecnica de cartagena";"Q8050013E";"1";"Technological University Dublin (TUD)";"technological university dublin tud";"20101";"";"724,0000";"";"";"";"universidad politecnica de cartagena";30;"NIF MCIN"
877;"UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL)";"ACT_NAC";692389;"universitat de valencia estudi general";"Q4618001D";"1";"Instituto de Ciencia Molecular (ICMol) Universitat de València";"instituto de ciencia molecular icmol universitat de valencia";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
832;"UNIVERSIDAD DE ALCALA";"ACT_NAC";444962;"universidad de alcala";"Q2818018J";"1";"FACULTAD DE FILOSOFIA Y LETRAS";"facultad de filosofia y letras";"20101";"";"724,0000";"";"";"";"universidad de alcala";28;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";543246;"universidad complutense de madrid";"Q2818014I";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
877;"Universitat de València";"ACT_NAC";181549;"universitat de valencia";"Q4618001D";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
900;"UNIVERSIDAD DE NAVARRA";"ACT_NAC";31066;"universidad de navarra";"R3168001J";"1";"INSTITUTO CULTURA Y SOCIEDAD";"instituto cultura y sociedad";"20101";"";"724,0000";"";"";"";"universidad de navarra";31;"NIF MCIN"
2202;"Ayuntamiento de Talavera de la Reina";"ACT_NAC";271853;"ayuntamiento de talavera de la reina";"P4516600F";"1";"Talavera de la Reina";"talavera de la reina";"23000";"";"724,0000";"";"";"";"ayuntamiento de talavera de la reina";45;"NIF MCIN"
845;"UNIVERSIDAD DE EXTREMADURA";"ACT_NAC";617329;"universidad de extremadura";"Q0618001B";"1";"DPTO. CIENCIAS MORFOLOGICAS Y BIOLOGIA CELULAR Y ANIMAL";"dpto ciencias morfologicas y biologia celular y animal";"20101";"";"724,0000";"";"";"";"universidad de extremadura";6;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";391323;"universidad de salamanca";"Q3718001E";"1";"88";"88";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
877;"UNIVERSITAT DE VALÈNCIA";"ACT_NAC";640574;"universitat de valencia";"Q4618001D";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
884;"FUNDACION UNIVERSITARIA SAN PABLO CEU";"ACT_NAC";563432;"fundacion universitaria san pablo ceu";"G28423275";"1";"USP-CEU FACULTAD DE FARMACIA";"usp ceu facultad de farmacia";"20102";"";"724,0000";"";"";"";"universidad san pablo ceu";28;"NIF MCIN"
3267;"BIOTECHNOLOGY RESEARCH LAB SA";"ACT_NAC";669863;"biotechnology research lab sa";"A72295496";"1";"BIOTECHNOLOGY RESEARCH LAB SA";"biotechnology research lab sa";"29999";"";"724,0000";"";"";"";"biotechnology research lab sa";11;"NIF MCIN"
847;"UNIVERSIDAD DE GRANADA";"ACT_NAC";287544;"universidad de granada";"Q1818002F";"1";"CENTRO DE INVESTIGACION MENTE, CEREBRO Y COMPORTAMIENTO";"centro de investigacion mente cerebro y comportamiento";"20101";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
854;"UNIVERSIDAD DE LA LAGUNA";"ACT_NAC";118870;"universidad de la laguna";"Q3818001D";"1";"Instituto de Productos Naturales y Agrobiología CSIC";"instituto de productos naturales y agrobiologia csic";"20501";"";"724,0000";"";"";"";"universidad de la laguna";38;"NIF MCIN"
868;"UNIVERSIDAD POLITECNICA DE MADRID";"ACT_NAC";546082;"universidad politecnica de madrid";"Q2818015F";"1";"UNIVERSIDAD POLITECNICA DE MADRID";"universidad politecnica de madrid";"20101";"";"724,0000";"";"";"";"universidad politecnica de madrid";28;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";756305;"universidad de sevilla";"Q4118001I";"1";"VICERRECTORADO DE INVESTIGACION";"vicerrectorado de investigacion";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
868;"Universidad Politécnica de Madrid";"ACT_NAC";256576;"universidad politecnica de madrid";"Q2818015F";"1";"Centro de Tecnología Biomédica";"centro de tecnologia biomedica";"20101";"";"724,0000";"";"";"";"universidad politecnica de madrid";28;"NIF MCIN"
907;"Universidad Alfonso X el Sabio";"ACT_NAC";91656;"universidad alfonso x el sabio";"A78518529";"1";"77";"77";"20102";"";"724,0000";"";"";"";"universidad alfonso x el sabio";28;"NIF MCIN"
1854;"FUNDACION PARA LA INVESTIGACION DEL HOSPITAL LA FE";"ACT_NAC";193586;"fundacion para la investigacion del hospital la fe";"G97067557";"1";"FUNDACION PARA LA INVESTIGACION HOSPITAL UNIVERSITARIO LA FE";"fundacion para la investigacion hospital universitario la fe";"20502";"";"724,0000";"";"";"";"fundacion para la investigacion del hospital universitario la fe de la comunidad valenciana";46;"NIF MCIN"
3462;"ZERA INTEIN PROTEIN SOLUTIONS S.L";"ACT_NAC";729130;"zera intein protein solutions s l";"B66463621";"1";"ZERA INTEIN PROTEIN SOLUTIONS S.L";"zera intein protein solutions s l";"29999";"";"724,0000";"";"";"";"zera intein protein solutions s l";8;"NIF MCIN"
1854;"FUNDACION PARA LA INVESTIGACION DEL HOSPITAL LA FE";"ACT_NAC";129842;"fundacion para la investigacion del hospital la fe";"G97067557";"1";"HOSPITAL LA FE";"hospital la fe";"29900";"";"724,0000";"";"";"";"fundacion para la investigacion del hospital universitario la fe de la comunidad valenciana";46;"NIF MCIN"
237;"CSIC";"ACT_NAC";156663;"csic";"Q2818002D";"1";"77";"77";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
858;"UNIVERSIDAD DE LLEIDA";"ACT_NAC";429503;"universidad de lleida";"Q7550001G";"1";"FACULTAD DE MEDICINA";"facultad de medicina";"20101";"";"724,0000";"";"";"";"universitat de lleida";25;"NIF MCIN"
867;"Universidad Politécnica de Catalunya";"ACT_NAC";742630;"universidad politecnica de catalunya";"Q0818003F";"1";"Escuela Técnica Superior de Arquitectura";"escuela tecnica superior de arquitectura";"20101";"";"724,0000";"";"";"";"universidad politecnica de catalunya";8;"NIF MCIN"
846;"Universidad de Girona";"ACT_NAC";742627;"universidad de girona";"Q6750002E";"1";"Universidad de Girona";"universidad de girona";"20101";"";"724,0000";"";"";"";"universitat de girona";17;"NIF MCIN"
859;"UNIVERSIDAD DE MALAGA";"ACT_NAC";752085;"universidad de malaga";"Q2918001E";"1";"ESCUELA TECNICA SUPERIOR DE INGENIERIA INFORMATICA";"escuela tecnica superior de ingenieria informatica";"20101";"";"724,0000";"";"";"";"universidad de malaga";29;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";616283;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"DPTO. DE ISQUEMIA CEREBRAL Y NEURODEGENERACION";"dpto de isquemia cerebral y neurodegeneracion";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";259991;"universidad de sevilla";"Q4118001I";"1";"VICERRECTORADO DE INVESTIGACION";"vicerrectorado de investigacion";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
877;"113-UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL)";"ACT_NAC";701517;"113 universitat de valencia estudi general";"Q4618001D";"1";"Facultad de Química";"facultad de quimica";"29900";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";486275;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE BIOLOGIA MOLECULAR  Y CELULAR DEL CANCER (IBMCC)";"instituto de biologia molecular y celular del cancer ibmcc";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
7288;"TECNOPRAIM S.L.";"ACT_NAC";729812;"tecnopraim s l";"B55601363";"1";"TECNOPRAIM S.L.";"tecnopraim s l";"29999";"";"724,0000";"";"";"";"tecnopraim s l";43;"Alta nueva"
787;"FUNDACIÓN PARQUE CIENTÍFICO UNIVERSIDAD DE VALLADOLID";"ACT_NAC";155955;"fundacion parque cientifico universidad de valladolid";"G47580782";"1";"AGR-FUNDACIÓN PARQUE CIENTÍFICO UNIVERSIDAD DE VALLADOLID";"agr fundacion parque cientifico universidad de valladolid";"29999";"";"724,0000";"";"";"";"parque cientifico universidad de valladoli d";47;"NIF MCIN"
847;"Universidad de Granada";"ACT_NAC";26359;"universidad de granada";"Q1818002F";"1";"FACULTAD DE CIENCIAS";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
877;"UNIVERSIDAD DE VALENCIA";"ACT_NAC";644449;"universidad de valencia";"Q4618001D";"1";"INSTITUT UNIVERSITARI D¿INVESTIGACIÓ DE POLÍTIQUES DE BENESTAR SOCIAL (POLIBENESTAR)";"institut universitari d investigacio de politiques de benestar social polibenestar";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
1862;"FUNDACION HOSPITAL CLINICO UNIVERSITARIO DE VALENCIA";"ACT_NAC";227380;"fundacion hospital clinico universitario de valencia";"G96886080";"1";"INSTITUTO DE INVESTIGACION SANITARIA INCLIVA";"instituto de investigacion sanitaria incliva";"29900";"";"724,0000";"";"";"";"fundacion para la investigacion del hospital clinico de la comunitat valenciana fundacion incliva";46;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";486465;"universidad de sevilla";"Q4118001I";"1";"DPTO. BIOQUIMICA VEGETAL Y BIOLOGIA MOLECULAR";"dpto bioquimica vegetal y biologia molecular";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";486387;"universidad de sevilla";"Q4118001I";"1";"FACULTAD DE BIOLOGIA";"facultad de biologia";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";407452;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"CENTRO NACIONAL DE BIOTECNOLOGIA (CNB)";"centro nacional de biotecnologia cnb";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
6837;"CONSEJERÍA DE EDUCACIÓN MURCIA";"ACT_NAC";699781;"consejeria de educacion murcia";"S3018001B";"1";"MEDITERRÁNEO";"mediterraneo";"20507";"";"724,0000";"";"";"";"consejeria de educacion murcia";30;"Alta nueva"
847;"Universidad de Granada";"ACT_NAC";739304;"universidad de granada";"Q1818002F";"1";"Facultad de Medicina";"facultad de medicina";"20101";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
869;"UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"ACT_NAC";645666;"universitat politecnica de valencia";"Q4618002B";"1";"INSTITUTO UNIVERSITARIO DE CONSERVACION Y MEJORA DE LA AGRODIVERSIDAD VALENCIANA";"instituto universitario de conservacion y mejora de la agrodiversidad valenciana";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
613;"FUNDACION ANDALTEC I+D+I";"ACT_NAC";546505;"fundacion andaltec i d i";"G23492655";"1";"FUNDACION ANDALTEC I+D+I";"fundacion andaltec i d i";"22001";"";"724,0000";"";"";"";"fundacion andaltec i d i";23;"NIF MCIN"
832;"UNIVERSIDAD DE ALCALA";"ACT_NAC";137526;"universidad de alcala";"Q2818018J";"1";"DEPARTAMENTO DE ELECTRÓNICA";"departamento de electronica";"29999";"";"724,0000";"";"";"";"universidad de alcala";28;"NIF MCIN"
835;"UNIVERSIDAD AUTONOMA DE BARCELONA";"ACT_NAC";618363;"universidad autonoma de barcelona";"Q0818002H";"1";"DPTO. INGENIERIA QUIMICA";"dpto ingenieria quimica";"20101";"";"724,0000";"";"";"";"universidad autonoma de barcelona";8;"NIF MCIN"
871;"UNIVERSIDAD PÚBLICA DE NAVARRA";"ACT_NAC";561086;"universidad publica de navarra";"Q3150012G";"1";"UNIVERSIDAD PÚBLICA DE NAVARRA";"universidad publica de navarra";"20101";"";"724,0000";"";"";"";"universidad publica de navarra";31;"NIF MCIN"
1014;"BARCELONA GRADUATE SCHOOL OF ECONOMICS, FUNDACIO PRIVADA";"ACT_NAC";618862;"barcelona graduate school of economics fundacio privada";"G64296569";"1";"BARCELONA GRADUATE SCHOOL OF ECONOMICS, FUNDACIO PRIVADA";"barcelona graduate school of economics fundacio privada";"29999";"";"724,0000";"";"";"";"barcelona graduate school of economics";8;"NIF MCIN"
1857;"Fundación para la Investigación Biomédica del Hospital Universitario de La Princesa";"ACT_NAC";94142;"fundacion para la investigacion biomedica del hospital universitario de la princesa";"G83727081";"1";"77";"77";"20502";"";"724,0000";"";"";"";"fundacion para la investigacion biomedica hospital universitario de la princesa";28;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";599932;"universidad complutense de madrid";"Q2818014I";"1";"DPTO. HISTORIA CONTEMPORANEA";"dpto historia contemporanea";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
237;"Agencia Estatal Consejo Superior de Investigaciones Científicas";"ACT_NAC";252544;"agencia estatal consejo superior de investigaciones cientificas";"Q2818002D";"1";"Centro de Astrobiología (CAB)";"centro de astrobiologia cab";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";416144;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE BIOLOGIA INTEGRATIVA DE SISTEMAS";"instituto de biologia integrativa de sistemas";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
832;"UNIVERSIDAD DE ALCALÁ";"ACT_NAC";340265;"universidad de alcala";"Q2818018J";"1";"PARQUE CIENTIFICO Y TECNOLOGICO DE CASTILLA LA MANCHA";"parque cientifico y tecnologico de castilla la mancha";"20101";"";"724,0000";"";"";"";"universidad de alcala";28;"NIF MCIN"
836;"Universidad Autónoma de Madrid";"ACT_NAC";345418;"universidad autonoma de madrid";"Q2818013A";"1";"Facultad de Ciencias";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
836;"UNIVERSIDAD AUTONOMA DE MADRID";"ACT_NAC";26728;"universidad autonoma de madrid";"Q2818013A";"1";"FACULTAD DE FILOSOFIA Y LETRAS";"facultad de filosofia y letras";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
842;"UNIVERSIDAD DE CASTILLA-LA MANCHA";"ACT_NAC";136531;"universidad de castilla la mancha";"Q1368009E";"1";"INSTITUTO DE INVESTIGACIONES ENERGÉTICAS Y APLICACIONES INDUSTRIALES";"instituto de investigaciones energeticas y aplicaciones industriales";"29999";"";"724,0000";"";"";"";"universidad de castilla la mancha";13;"NIF MCIN"
856;"Universidad de Las Palmas de Gran Canaria";"ACT_NAC";337678;"universidad de las palmas de gran canaria";"Q3518001G";"1";"Universidad de Las Palmas de Gran Canaria";"universidad de las palmas de gran canaria";"20101";"";"724,0000";"";"";"";"universidad de las palmas de gran canaria";35;"NIF MCIN"
843;"Universidad Complutense de Madrid";"ACT_NAC";251251;"universidad complutense de madrid";"Q2818014I";"1";"Facultad de Ciencias Químicas";"facultad de ciencias quimicas";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
860;"UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE";"ACT_NAC";179698;"universidad miguel hernandez de elche";"Q5350015C";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad miguel hernandez de elche";3;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";617512;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"CENTRO DE FISICA DE MATERIALES (CFM)";"centro de fisica de materiales cfm";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
281;"FUNDACIO INSTITUT CATALA D INVESTIGACIO QUIMICA (ICIQ)";"ACT_NAC";644762;"fundacio institut catala d investigacio quimica iciq";"G43619550";"1";"AGR-FUNDACIO PRIVADA INSTITUT CATALA D INVESTIGACIO QUIMICA (ICIQ)";"agr fundacio privada institut catala d investigacio quimica iciq";"29999";"";"724,0000";"";"";"";"institut catala d investigacio quimica";43;"NIF MCIN"
304;"INSTITUTO TECNOLOGICO AGRARIO DE CASTILLA Y LEON";"ACT_NAC";156273;"instituto tecnologico agrario de castilla y leon";"Q4700613E";"1";"CENTRO DE INVESTIGACION EN ACUICULTURA";"centro de investigacion en acuicultura";"20507";"";"724,0000";"";"";"";"instituto tecnologico agrario de castilla y leon";47;"NIF MCIN"
837;"Universidad de Barcelona";"ACT_NAC";742657;"universidad de barcelona";"Q0818001J";"1";"Facultad de Economía y Empresa";"facultad de economia y empresa";"20101";"";"724,0000";"";"";"";"universitat de barcelona";8;"NIF MCIN"
837;"UNIVERSIDAD DE BARCELONA";"ACT_NAC";285826;"universidad de barcelona";"Q0818001J";"1";"FACULTAD DE PSICOLOGIA";"facultad de psicologia";"20101";"";"724,0000";"";"";"";"universitat de barcelona";8;"NIF MCIN"
1011;"ASOC BCAM - BASQUE CENTER FOR APPLIED MATHEMATICS";"ACT_NAC";265142;"asoc bcam basque center for applied mathematics";"G95543526";"1";"AGR-ASOC BCAM - BASQUE CENTER FOR APPLIED MATHEMATICS";"agr asoc bcam basque center for applied mathematics";"29999";"";"724,0000";"";"";"";"basque center for applied mathematics";48;"NIF MCIN"
